@relation AllCandidas_TRAIN

@attribute TGS826 numeric
@attribute TGS2611 numeric
@attribute TGS2603 numeric
@attribute TGS813 numeric
@attribute TGS822 numeric
@attribute TGS2602 numeric
@attribute TGS823 numeric
@attribute temperatura numeric
@attribute pressao numeric
@attribute umidade numeric
@attribute culture_day {1,2,3}
@attribute class {1,2,3,4,5,6}

@data
85600,7193,6026,39530,2974,25110,7904,56.42,99.91,14.49,2,6
87610,3814,11830,33440,2464,14770,7691,50.08,54.62,10.27,2,6
25620,47190,21640,35160,337.3,1146,3352,62,100.26,10.93,2,3
34180,32610,27020,17160,331.3,1111,3981,61.25,54.47,5.4,1,2
14300,54950,14290,21220,223.1,655.2,2028,61.93,99.83,11.14,2,2
33160,46050,21690,44030,376.9,1403,3607,60.88,99.79,12.88,2,5
31540,47150,22010,41950,361.9,1273,3523,61.81,99.79,12.66,2,5
42460,29870,29160,23310,446.3,1566,4762,61.35,54.39,6.02,2,1
12110,58540,10720,19760,166.1,486.7,1490,63.25,100.03,10.7,1,2
87070,7052,9195,37010,2263,14830,7687,56.43,54.12,7.62,2,6
35280,33690,26880,18130,334.9,1161,4023,62.23,54.35,5.46,1,2
9536,58200,11590,22830,195.1,606.4,1687,62.16,72.51,8.77,2,2
51640,26720,27440,24050,575.4,2311,5285,61.82,54.16,6.67,2,5
23170,48280,20530,23470,265.9,858.1,2935,61.21,100.03,11,2,4
102400,7305,6049,64050,3274,23780,7763,55.69,54.2,8.01,1,6
31630,59630,17320,51330,225.4,747.4,2457,60.69,100.15,12.98,1,1
88900,7045,8388,37980,2735,16240,7795,36.68,56.54,23.03,2,6
36310,33230,26150,17830,426.7,1407,4189,60.94,55.8,5.93,2,2
11110,59370,13500,28660,194.5,629.8,1918,61.83,72.97,8.75,2,4
48670,23120,28120,23680,635,2477,5549,59.73,55.64,5.91,2,3
44440,27480,27670,18820,527.2,1902,4911,60.65,55.09,6.18,2,3
30730,51930,19220,34450,276,904.7,2827,64.88,99.91,11.03,1,1
20120,51050,18090,24290,264.2,842.7,2635,62.08,99.87,10.49,2,2
89910,7277,6009,47060,3158,27920,7929,48.53,99.99,19.99,2,6
24390,49720,19350,23300,267.7,840.9,2779,63.83,99.95,11.62,2,1
34710,33000,27060,18000,334.3,1132,4013,61.31,54.39,5.48,1,2
43410,29910,29220,23570,451.2,1597,4804,61.59,54.39,6.16,2,1
33850,29500,26620,15500,446.3,1541,4395,59.71,55.48,6.25,2,2
12550,57300,12570,22670,209.6,620.2,1806,62.1,100.34,11.32,2,2
16750,63970,12860,36620,184.1,521,1752,62.87,99.95,12.89,1,1
94560,7277,6680,51110,2728,19670,7877,30.92,100.11,50.45,2,6
49470,22560,27300,20940,647.1,2657,5592,60,55.25,6,2,3
18570,47250,16850,16140,247.7,769.2,2422,61.9,100.46,10.98,2,2
46900,27830,29260,32750,563.5,2220,5471,58.68,55.52,6.09,2,4
66180,17810,23700,30430,880.5,4609,6560,58.98,54.04,7.05,2,5
10570,59840,12480,29390,211.4,682.1,1850,62.28,72.7,8.79,2,2
40470,29760,28430,18040,429.2,1507,4600,62.02,54.43,5.99,2,1
39790,38090,25010,29470,445.1,1623,4258,63.16,99.83,12.07,2,5
48630,23380,28010,23120,630.5,2465,5527,59.76,55.56,5.88,2,3
22180,50060,19870,33220,306.2,997.4,2993,61.87,99.95,11.3,2,3
20520,47330,18200,18130,263,822.8,2631,61.94,99.79,10.9,2,2
70090,14160,22460,30080,955.4,4690,6379,61.47,53.84,6.29,1,6
89210,7038,13330,37600,2073,12630,7618,42.66,55.48,13.82,2,6
9129,55970,11280,19300,192.8,593,1642,62.03,72.39,8.86,2,2
56910,21960,27480,33540,683,2982,5930,59.18,54.04,6.89,2,5
23450,52650,18930,27880,260,813.6,2705,63.83,99.95,11.7,2,1
43900,29620,29390,25120,459.8,1621,4855,61.37,54.39,6.06,2,1
15340,59260,14340,31280,210.2,625.5,2008,63.67,74.18,9.42,1,5
56490,18770,26670,26450,772.6,3347,6119,60.04,55.17,5.68,2,3
85950,7277,6020,43990,3251,27930,7931,59.15,99.91,12.76,2,6
25980,47600,20130,21840,278.9,889.1,2920,63.85,99.91,11.51,2,1
21850,56720,17850,34590,246.5,695,2468,63.05,100.07,11.88,1,5
52030,37680,25970,25500,360.7,1182,3931,60.07,53.92,7.27,1,1
48370,23010,28030,23570,639.4,2489,5554,59.64,55.6,6.01,2,3
13240,56990,13400,23430,218.4,632,1906,61.98,100.34,11.36,2,2
35530,35440,26070,21170,363.7,1344,4109,62.52,54.23,5.84,1,2
15220,60420,14200,35270,213.1,652.1,2015,63.42,74.18,9.44,1,5
86240,3814,7799,33650,2798,17020,7793,58.62,54.12,7.54,2,6
11270,61220,9998,22210,160.4,465.5,1393,63.57,99.95,10.78,1,2
45600,29690,29600,27580,471.5,1699,4971,61.52,54.31,6.04,2,1
21420,50910,19040,33600,297.3,977.5,2873,61.86,99.76,11.58,2,3
56520,33490,29450,31020,411.5,1483,4707,59.2,53.96,7.2,1,1
18540,55440,18290,31740,235.4,735.7,2557,61.11,99.79,11.17,2,4
20420,59140,15370,32340,206.2,611.1,2110,61.19,99.83,13.11,1,1
23450,55880,17570,33830,245.9,730.3,2470,64.31,99.95,11.03,1,5
29410,48510,21230,40470,348,1198,3352,62.9,99.87,12.71,2,5
42480,29850,28940,20790,442,1562,4724,61.86,54.43,6.04,2,1
11650,65640,9607,30220,157.5,468.8,1353,64.72,100.07,10.81,1,2
18380,57830,18360,55860,248.3,818.2,2644,60.89,100.19,10.94,2,4
12480,57380,10980,18780,167.9,494.2,1522,63.17,100.03,10.54,1,2
19940,49170,18070,33650,273,1038,2814,63.29,73.25,10.17,2,5
79610,7185,14430,38040,1848,11450,7590,63.75,99.95,11.12,1,6
8365,66860,8017,29550,143.7,464.2,1178,64.87,72.47,8.93,1,2
28770,46360,21450,23550,300.3,977.5,3163,63.96,99.91,11.51,2,1
13690,59400,16580,55340,227.7,801.6,2421,61.02,73.21,8.7,2,4
40960,32750,28460,19160,360.1,1163,4223,61.42,54.35,6.3,1,1
91190,7305,6014,64300,3587,30020,7864,59.66,100.19,13.39,1,6
31740,40430,23720,24560,385.4,1305,3770,61.82,99.68,10.64,2,3
82500,7052,7691,36380,2551,17140,7767,64.14,54.27,7.24,1,6
77470,7200,8713,39090,2329,15470,7535,65.05,74.07,9.39,1,6
11540,68070,9569,38560,167.9,543,1410,64.72,100.07,11.88,1,2
87370,7270,6014,44500,3218,28170,7928,56.57,99.87,14.07,2,6
33010,31050,25740,13390,406,1320,4047,60.54,55.21,6.1,2,2
19980,54030,19120,31650,246.5,780.1,2695,60.95,99.91,11.23,2,4
91780,7277,6067,48030,2917,23250,7893,36.53,100.07,38.16,2,6
25570,46320,21280,28080,330.7,1111,3276,61.98,99.99,10.77,2,3
14860,51400,12180,14820,178.3,544.7,1698,63.23,100.07,10.58,1,2
15260,59620,14550,33440,215.5,655.2,2058,63.27,73.99,9.64,1,5
82400,7680,15450,40830,1621,9438,7196,61.77,53.92,6,1,6
48160,26580,30280,20220,468.4,1521,4863,62.76,99.99,8.46,1,2
82070,7284,15220,37690,1708,9631,7206,62.16,54.04,6.15,1,6
75710,10820,19420,33980,1238,6419,6795,61.1,53.84,6.35,1,6
87920,7017,12190,36620,2147,14060,7652,50.55,54.55,9.6,2,6
24430,58830,16240,37980,223.1,696.7,2286,64.41,99.83,11.13,1,1
54720,22860,28040,30140,648.4,2723,5775,60.52,54.08,6.61,2,5
91910,7305,6009,69750,3278,25960,7714,58.77,100.34,13.59,1,6
88780,7263,6096,44970,2817,22090,7847,46.44,74.38,19.04,2,6
49830,28170,29850,34560,523.5,1989,5318,61.64,54.27,5.98,2,1
14180,53370,11650,15850,174.2,529.9,1627,63.62,100.11,10.71,1,2
57980,21640,26800,33340,700.4,3171,5983,58.91,54.12,6.97,2,5
81010,7305,7129,50020,2527,18230,7753,63.74,99.91,11.62,1,6
15350,51450,16820,28010,262.4,909.4,2546,62.16,72.54,8.94,2,3
21530,37210,16560,10240,224.2,658.3,2286,62.47,54.62,6.07,1,2
38250,30000,27080,23840,510.4,1859,4781,59.4,55.48,5.89,2,2
59810,33050,29030,32510,441.4,1672,4861,58.98,54,7.3,1,1
31140,47310,21990,41020,360.1,1262,3510,62.2,99.87,12.81,2,5
14940,57960,14140,29170,202.1,629.4,1989,63.69,73.91,9.36,1,5
47090,27120,27950,21490,547.2,1976,5023,61.1,55.25,6.15,2,3
91130,7298,13050,56120,2234,13260,7702,30.01,100.11,55.16,2,6
25950,54530,17230,27950,231.3,699,2400,64.04,99.79,11.32,1,1
47820,29480,29380,27120,494.9,1878,5131,62.26,54.39,5.9,2,1
18920,55300,18510,32580,240.6,750.1,2596,61.03,100.22,11.11,2,4
16050,49070,17850,29310,265.3,942.3,2700,62.12,72.51,8.82,2,3
82290,7277,14500,41350,1828,10360,7272,61.64,54,6.55,1,6
50350,20460,29470,25550,647.7,2419,5705,59.14,55.21,5.9,2,4
36690,34030,27480,22260,348,1216,4154,61.79,54.27,5.5,1,2
55310,22420,28020,32370,658,2779,5825,60.17,54.04,6.63,2,5
57540,21550,27250,35410,696.5,3074,5970,58.88,54,6.99,2,5
22800,54830,18670,32970,255.9,807.6,2669,63.96,99.87,11.58,2,1
37250,46440,20580,27090,301.5,1049,3129,62.74,77.19,11.94,1,5
19610,49430,18270,19740,241.2,746,2563,61.61,100.34,10.92,2,4
22570,56610,17940,40510,256.5,838.6,2614,64.38,99.83,11.16,2,1
44970,30540,28770,22530,463.5,1595,4741,61.33,54.7,6.27,1,5
90160,7277,6026,49130,3001,25050,7906,40.74,100.03,30.11,2,6
14100,54190,11570,16440,171.9,526.1,1615,63.86,100.03,10.73,1,2
35170,30750,27820,16500,348,1136,4111,60.4,54.62,5.42,1,2
77860,7284,8743,47200,2286,15390,7564,64.01,74.07,9.71,1,6
7784,59850,8162,18480,145.4,439.5,1174,63.38,72.19,8.52,1,2
47250,30200,28820,27450,482.6,1711,4871,61.28,54.74,5.91,1,5
24250,53510,19280,32610,267.1,857.7,2790,64.06,99.87,11.31,2,1
23740,58020,16240,32650,216.6,646.9,2239,64.03,99.91,11.57,1,1
28040,49640,19920,40910,331.3,1188,3178,62.24,99.91,12.97,2,5
40520,30560,29300,22070,457.3,1626,4846,59.42,55.29,6.21,2,4
38270,29540,28880,18540,441.4,1540,4696,59.52,55.13,6.2,2,4
19220,51630,18240,22970,237.1,737.5,2551,61.53,100.34,10.84,2,4
55200,30790,27720,29390,458.6,1822,4836,60.45,53.88,6.7,1,5
41410,38430,24140,34110,452.4,1738,4254,61.11,99.87,12.56,2,5
25290,52100,19450,28310,264.8,783.7,2738,63.09,100.07,11.61,1,5
21200,55640,17770,31240,246.5,758.3,2521,63.85,99.91,11.85,2,1
14630,58570,14700,30410,230.7,691.9,2110,61.99,99.99,11.25,2,2
53940,23000,30600,24960,624.1,2089,5534,61.48,99.83,9.04,2,4
22280,56510,17690,33170,241.8,676.3,2432,63.49,99.95,11.71,1,5
40940,33050,28470,19850,360.7,1163,4223,61.37,54.39,6.22,1,1
12240,58080,10840,19390,167.3,490.4,1505,63.19,100.11,10.66,1,2
90740,7305,6451,66870,3126,20070,7575,59.32,74.65,11.17,1,6
7832,60320,8114,18900,146,440.8,1171,63.5,72.31,8.63,1,2
11050,60750,14020,43370,180,698.1,2037,61.04,72.66,9.1,2,4
61320,26190,27660,33220,554.1,2334,5340,60.28,53.96,6.64,1,5
23260,53870,18850,31040,259.4,816.8,2700,63.89,99.91,11.71,2,1
100100,7305,6130,63290,3120,21460,7744,57.47,54.04,7.38,1,6
19630,48770,18220,18790,240.6,747.4,2559,61.72,100.22,10.91,2,4
41220,29790,28920,21280,441.4,1539,4696,61.52,54.35,5.98,2,1
57110,21760,30560,28700,672.7,2327,5778,61.37,99.79,9.06,2,4
77810,9447,17650,36240,1396,7565,6959,61.16,54.04,6.43,1,6
31790,46190,22460,37320,367.9,1286,3595,62.83,99.79,12.34,2,5
12250,63310,11420,33040,155.8,510.9,1586,62.66,73.68,10.18,1,1
48350,29590,26900,24540,527.2,1955,4854,61.64,54.2,7.02,2,5
27490,36620,22770,14450,328.3,984.3,3333,61.08,55.17,6.32,2,2
11770,58710,12330,26760,150.6,537.9,1709,63.49,73.83,9.48,1,1
87550,7235,6026,42180,3060,26250,7918,53.89,99.91,15.61,2,6
87490,4391,12050,35800,2187,14290,7661,51.56,54.35,9.1,2,6
13890,58890,13960,29030,223.7,661.8,1995,62.02,100.34,11.34,2,2
27650,48820,20520,25170,280.7,856.3,2933,63.09,100.11,11.45,1,5
28340,57970,17520,38790,222.5,663.6,2401,61.73,100.11,12.75,1,1
15530,58490,15370,34270,240.1,739.7,2227,62.1,99.95,10.8,2,2
25090,53700,17150,25240,226.6,675.5,2371,63.92,99.91,11.75,1,1
44570,31510,28200,20040,432.2,1463,4522,62.06,54.59,6.17,1,5
13550,53220,11670,15610,175.4,523.5,1623,62.89,99.91,10.76,1,2
35040,30030,26970,17890,459.8,1598,4500,59.57,55.33,6.06,2,2
30000,60560,16840,51050,217.8,692.3,2351,60.85,100.07,12.98,1,1
7326,61300,7667,19680,131.1,416.6,1102,64.28,72.23,8.49,1,2
34100,29190,26830,16720,454.3,1560,4440,59.33,55.52,6.1,2,2
82450,7277,6375,46270,2676,20260,7839,63.78,99.91,11.32,1,6
20790,62290,14000,42180,191,622.9,1967,61.44,74.18,10.59,1,1
14350,41720,17240,25880,301.5,1234,2886,63.83,73.05,8.74,2,1
42970,33550,28900,23920,369.1,1210,4331,60.81,54.39,6.28,1,1
14110,64070,11540,35210,167.9,543.4,1626,64.28,73.75,9.65,1,1
53880,32520,29880,32800,410.9,1422,4698,59.37,53.88,6.9,1,1
24080,56630,16490,29650,219.6,649.9,2273,63.96,99.83,11.59,1,1
24500,54630,18630,39190,267.7,895.7,2749,64.64,99.99,10.61,2,1
77030,7200,13940,37350,1808,11380,7438,63.75,73.83,9.32,1,6
15210,53640,14900,20430,230.1,675.9,2117,61.89,100.46,10.96,2,2
14960,56570,15380,25230,217.2,639,2138,61.65,100.07,11.27,2,4
21530,50810,19790,26150,254.7,809.4,2803,61.12,100.19,10.95,2,4
55610,24090,28560,26350,607,2338,5481,62.15,54.47,5.69,1,5
92450,7193,15740,40760,1877,10370,7590,32.16,56.81,24.38,2,6
82290,7193,6739,39290,2551,19170,7831,58.12,73.6,11.36,2,6
16050,55810,16310,25600,219,663.6,2263,61.55,99.72,11.49,2,4
44550,29740,29470,25780,464.1,1656,4902,61.52,54.51,6.03,2,1
20010,51970,18160,32220,284.8,939,2731,62.08,99.68,11.46,2,3
29230,47110,20810,23200,282.5,875.9,2988,63.54,99.99,11.18,1,5
18660,56130,16310,27940,235.9,708.8,2307,63.87,99.99,11.95,2,1
31730,35170,25660,15930,343.8,1047,3747,60.65,55.13,6.36,2,4
36460,41790,23960,32750,406.6,1454,3951,62.68,99.87,12.33,2,5
93050,7305,6009,66970,3685,32890,7858,57.5,100.03,14.67,1,6
22820,50020,18560,22010,259.4,808.1,2657,63.86,100.03,11.61,2,1
78400,7298,8375,48370,2352,15960,7577,63.87,73.87,9.7,1,6
9784,59060,13100,31130,171.9,615,1863,61.31,72.9,9.01,2,4
15150,51960,12070,15210,178.3,553.2,1694,63.92,100.03,10.57,1,2
30380,46810,20720,29510,327.1,1160,3252,65.13,99.91,10.92,2,1
14560,53250,11780,15910,175.4,538.3,1648,63.92,100.03,10.73,1,2
34650,30640,27680,15660,342.6,1119,4074,60.57,54.55,5.47,1,2
44930,31050,28480,20920,440.8,1506,4602,61.9,54.59,6.2,1,5
78250,7249,12390,41420,2078,13330,7531,63.57,73.83,9.36,1,6
53860,23200,28000,28570,638.8,2667,5717,60.92,54.08,6.55,2,5
11040,60780,9972,21720,162.7,466.3,1392,63.1,100.07,10.89,1,2
42180,30620,28450,18910,433.4,1519,4612,62.31,54.39,6.22,2,1
92180,7305,6003,65880,3568,30280,7860,58.9,100.15,13.67,1,6
26970,50200,19700,39020,327.7,1173,3138,63.05,99.76,13.09,2,5
16610,56970,15950,36560,254.7,846.9,2390,62.58,99.87,10.62,2,2
33920,30110,26460,15520,440.8,1542,4367,60.04,55.6,6.07,2,2
20910,48930,19420,21060,253.6,798.9,2749,61.62,100.07,11.17,2,4
50440,28980,26730,26170,546.6,2094,4965,60.64,54.16,7.32,2,5
27870,44420,22400,27540,349.8,1160,3464,61.66,99.79,10.83,2,3
22530,49730,20330,25850,264.2,846.5,2901,61.08,100.22,11.02,2,4
9279,54310,12910,22410,172.5,636.4,1859,61.65,72.27,8.85,2,4
37800,29820,29190,19960,438.3,1522,4716,59.36,55.25,6.12,2,4
26350,45920,20400,19890,284.8,910.9,2972,63.92,99.99,11.54,2,1
76740,7256,12560,42460,2037,13030,7513,64.64,74.11,9.31,1,6
18700,47470,19280,31150,293.1,1044,2969,62.44,72.58,8.45,2,3
44760,31040,28480,21120,453,1551,4651,61.55,54.62,6.26,1,5
14930,57230,11880,20700,180,572.4,1687,64.61,100.07,11.07,1,2
9658,57580,11680,21690,198.6,609.4,1695,62.1,72.08,8.96,2,2
46800,29730,29350,28800,488.7,1678,4911,60.59,54.66,6.08,1,5
87980,5585,11910,35830,2215,14580,7687,53.62,54.43,8.41,2,6
77420,9521,17980,35080,1379,7331,6929,61.22,53.88,6.47,1,6
51070,38250,25430,25390,352.8,1148,3827,60.13,53.96,7.42,1,1
21960,53280,18140,26630,253,777.4,2583,63.78,99.87,11.9,2,1
90610,7277,6009,46270,3057,26840,7928,44.29,100.03,24.65,2,6
26750,51700,19610,34320,283.7,955.8,2921,64.62,99.95,10.58,2,1
42420,33300,29000,24130,372.1,1201,4336,60.85,54.39,6.22,1,1
47290,30180,29080,24900,482,1816,5018,62.55,54.35,5.98,2,1
15980,54730,12510,18600,181.2,570.2,1756,64.49,100.07,10.66,1,2
19820,49640,17880,20670,257.7,800.7,2574,61.95,99.79,10.67,2,2
46420,34340,28740,28360,392.7,1330,4441,61.72,54.08,6.11,1,1
42010,29540,29940,30690,488.1,1763,5083,58.47,55.48,5.99,2,4
48890,28610,29920,33320,510.4,1913,5244,61.53,54.43,5.88,2,1
8243,63170,8083,22330,144.3,441.2,1167,64.38,72.54,8.81,1,2
88160,7277,6014,49130,3153,28060,7906,52.61,100.03,17.19,2,6
93320,7305,6003,68570,3555,30940,7826,57.41,100.38,14.44,1,6
93940,7305,6072,67340,3582,22400,7746,55.77,74.34,12.76,1,6
57630,14240,26030,24400,911.4,3678,6281,59.96,55.29,5.92,2,3
52200,33040,29390,26930,395.1,1361,4567,59.81,53.92,7.05,1,1
33420,30170,26970,13340,334.3,1090,3956,60.84,54.43,5.43,1,2
19330,50950,17630,22410,255.9,810.8,2552,62.03,100.3,10.63,2,2
80900,7228,12130,40440,2170,14450,7723,63.46,99.95,11.32,1,6
28720,44120,22800,29510,360.1,1210,3563,61.85,100.11,10.85,2,3
17700,58210,15270,30350,225.4,680.3,2162,63.97,99.95,12.37,2,1
43500,33390,29160,25860,376.3,1229,4384,60.7,54.31,6.32,1,1
20010,59980,15150,33980,203.2,602.1,2077,61.17,99.87,13.13,1,1
57110,22340,26720,31280,688.1,3117,5922,59.12,54.08,7.04,2,5
18070,57850,15700,30500,228.3,686.5,2213,63.92,99.99,12.18,2,1
87430,3814,8990,33700,2398,15190,7708,55.08,54,7.98,2,6
27930,49720,20100,39840,331.3,1168,3182,62.98,99.76,13.01,2,5
19560,50020,17740,20950,256.5,795.6,2552,61.91,99.91,10.64,2,2
14460,56330,14510,23990,223.7,664,2062,61.95,100.26,10.99,2,2
37290,29470,28890,20870,442.6,1506,4659,58.9,55.09,6.07,2,4
82230,7305,14790,41090,1760,10020,7229,61.57,54.12,6.52,1,6
80950,7305,7266,49080,2498,17940,7748,63.87,99.87,11.37,1,6
30810,37890,25030,19280,328.3,1014,3634,60.44,55.21,6.69,2,4
19430,60790,13380,35610,205.6,680.8,1949,62.85,74.14,10.05,1,5
22150,56660,17640,33440,240.6,674.1,2424,63.47,99.99,11.59,1,5
40850,29500,29020,17150,445.7,1494,4664,60.1,55.37,6.09,2,4
31330,41630,23710,28380,382.4,1319,3782,61.98,100.34,10.58,2,3
78350,7277,8762,46220,2270,15380,7566,63.99,74.3,9.53,1,6
45800,30400,29100,24840,457.3,1546,4731,61.3,54.47,6.23,1,5
29790,52940,18480,30670,258.3,808.5,2650,62.85,100.07,12.33,1,5
21240,49900,18600,24410,277.2,896.2,2748,62.22,100.11,10.34,2,2
18520,52330,17160,23620,251.8,782.8,2476,61.93,99.95,10.74,2,2
21820,49710,19850,23950,257.1,815,2813,61.24,99.91,11.02,2,4
33100,45660,22680,39320,375.1,1330,3663,61.93,99.83,12.51,2,5
23450,55140,16560,25960,219,639.9,2269,63.86,99.87,11.75,1,1
81060,7277,7159,46780,2506,18200,7778,64.03,99.87,11.37,1,6
86180,7277,6014,46730,3115,28110,7902,57.04,100.03,14.67,2,6
53960,24870,27360,26250,621,2645,5597,60.75,54.12,6.88,2,5
14030,56160,14150,23040,221.9,651.7,2011,61.94,100.38,10.94,2,2
16360,59560,13250,39770,159.8,667.5,1922,61.53,74.07,10.14,1,1
14350,50240,14890,37440,252.4,1086,2471,64.07,73.95,8.6,1,5
39060,40590,23280,36830,434,1639,4044,60.97,99.79,12.32,2,5
30950,42090,23590,27610,375.7,1257,3707,61.37,99.95,10.61,2,3
86950,7221,6026,41570,2904,24530,7860,53.75,73.52,13.44,2,6
59530,27990,27100,25070,520.4,2205,5129,61.16,54.08,6.63,1,5
32930,36930,23750,17030,335.5,1047,3514,63.13,54.31,6.71,2,1
49150,33160,27620,29570,421.2,1546,4530,60.38,53.88,6.75,1,5
34520,28620,26970,16370,459.2,1570,4469,59.41,55.21,6.04,2,2
89090,7277,6009,47640,3206,28610,7920,52.63,99.99,16.92,2,6
26470,45060,20400,19050,288.4,924.7,2986,63.94,99.95,11.56,2,1
25340,47570,21480,33390,334.3,1112,3301,61.9,100.15,11.04,2,3
16330,60700,11700,32220,176.5,625.5,1711,63.08,73.99,9.87,1,5
23160,55130,16500,25670,219.6,636.8,2258,63.87,99.87,11.85,1,1
45240,33460,29210,27520,387.2,1309,4483,59.99,54.59,6.54,1,1
27610,45590,20920,20750,293.1,943.8,3067,63.89,99.99,11.63,2,1
22880,55580,18020,31670,244.2,691.9,2486,63.42,99.95,11.47,1,5
29190,59000,17430,43290,221.3,669.7,2396,61.31,100.11,12.84,1,1
19170,62070,13130,45950,163.3,647.3,1894,61.13,73.95,10.46,1,1
79350,7305,7865,50670,2387,16790,7655,63.94,99.87,11.87,1,6
45740,30300,29150,23450,467.8,1719,4928,62.4,54.35,5.97,2,1
37400,35520,26770,28460,383.6,1416,4283,62.02,54.35,5.59,1,2
16840,47210,18650,29990,271.2,984.3,2833,62.28,72.15,8.75,2,3
15370,58710,15220,34450,236.5,737,2208,62.26,100.22,10.86,2,2
26040,50260,19400,38040,323.5,1161,3089,63.21,99.76,12.59,2,5
19100,56010,16610,28230,237.1,715,2345,63.87,99.99,12.01,2,1
11290,61210,10030,22410,160.4,463.8,1394,63.5,100.03,11,1,2
20260,47960,18080,18770,260.6,822.3,2616,62.02,100.22,10.82,2,2
12180,65940,10120,33650,171.3,562.6,1486,64.64,100.07,11.84,1,2
18980,49930,17880,19640,237.7,726.2,2503,61.56,99.87,11.03,2,4
92980,7305,6009,69850,3329,27090,7748,58.39,100.38,13.74,1,6
55990,19880,26440,24390,741.9,3289,6024,60.45,55.17,5.56,2,3
42340,29550,29930,28590,485,1773,5094,58.71,55.48,6.16,2,4
82450,7418,14760,43580,1703,10050,7231,61.33,53.96,6.37,1,6
51280,27520,27330,24570,562.2,2225,5184,61.51,54.04,7.04,2,5
11280,60480,10160,21500,162.7,469.6,1414,63.2,100.07,11,1,2
89910,7277,6003,48420,3163,28000,7924,48.46,99.99,20.22,2,6
77960,7277,9071,45150,2213,14910,7553,64.14,74.34,9.53,1,6
55690,22270,28010,32950,661.2,2802,5847,60.12,53.96,6.75,2,5
7730,55130,9338,16640,134.5,467.1,1325,63.06,71.88,8.51,1,2
7685,59850,8041,18500,141.4,432.6,1154,63.65,72,8.5,1,2
55580,22950,27660,30410,659.2,2831,5816,59.75,54.04,6.84,2,5
95750,7305,6096,67520,3405,21940,7640,55.82,74.73,12.54,1,6
100100,7305,6049,60590,3469,23870,7814,57.84,53.92,8.04,1,6
14660,53680,11800,16340,174.2,539.6,1652,64.06,100.03,10.68,1,2
55500,22380,28710,28930,719.1,2587,5752,61.86,100.26,8.99,2,2
33590,39590,24330,27000,405.4,1402,3950,61.93,99.99,10.57,2,3
40490,34060,25610,26780,472.1,1714,4434,62.03,54.39,8.02,2,5
88590,7031,12660,37260,2111,13430,7637,46.7,54.86,11.24,2,6
34990,31270,27510,16350,339,1130,4066,61.02,54.39,5.42,1,2
36900,42550,22770,39120,412.7,1541,3880,60.95,99.87,12.43,2,5
36230,35000,26840,23180,360.1,1288,4152,62.22,54.27,5.51,1,2
82400,7193,6328,39420,2646,20700,7833,59.33,73.95,11.3,2,6
40600,28360,29630,24050,478.9,1643,4911,58.8,55.64,5.92,2,4
36060,46950,21300,28990,281.9,936.1,3105,61.04,56.65,10.31,1,1
23140,52170,17150,22010,221.3,657.4,2353,63.21,99.91,12.02,1,1
76410,6996,15780,34400,1631,9877,7432,64.1,99.99,11.11,1,6
19190,56420,18700,40290,244.7,808.1,2673,60.87,100.19,11.07,2,4
32040,30400,26360,12480,326.5,1058,3844,60.87,54.59,5.49,1,2
21970,50340,18520,35980,294.3,1080,2907,62.48,73.95,10.36,2,5
11860,57970,12150,22880,210.2,616.3,1758,62.02,100.07,11.57,2,2
44630,33530,29280,28190,383.6,1267,4446,60.37,54.43,6.25,1,1
78200,9579,17430,37630,1394,7692,6970,61.11,53.84,6.29,1,6
27140,50040,19830,25490,267.7,809,2807,63.64,99.95,11.23,1,5
48820,22310,28270,25500,653.5,2507,5602,59.21,55.76,6.03,2,3
16720,54390,16690,23780,223.1,674.6,2316,61.6,99.79,11.18,2,4
18590,59680,14940,30180,199.8,551.1,2008,63.29,99.91,12.27,1,1
21040,53550,19670,34800,256.5,847.4,2826,60.87,100.15,11.18,2,4
23960,48420,19130,20890,267.7,840.9,2754,63.9,100.03,11.59,2,1
87490,3814,11990,34590,2263,14400,7667,50.73,54.59,9.53,2,6
32820,34960,24070,13690,304.4,980.4,3481,63.08,54.35,5.51,1,2
26080,61750,15200,45590,204.4,626.3,2105,61.42,100.11,13.36,1,1
89340,6397,13720,36800,2120,12190,7611,39.92,55.8,16.12,2,6
19840,49910,18450,20760,242.4,749.7,2591,61.47,100.03,11.12,2,4
35410,50960,19860,30460,260,825.6,2826,61.43,100.03,12.78,1,1
10400,59540,13180,29030,180,588.3,1846,61.43,72.74,9.01,2,4
86420,3814,8302,32750,2667,16170,7757,57.12,54.16,7.92,2,6
23540,49570,20910,28190,271.8,893.4,3018,60.97,100.19,10.92,2,4
102000,7305,6072,66330,3137,22820,7753,55.99,54.31,7.85,1,6
14540,58060,14700,28590,227.2,682.5,2098,61.98,99.72,11.16,2,2
35830,31210,27770,17390,347.4,1159,4131,60.99,54.47,5.48,1,2
13820,57060,11410,19160,170.8,520.6,1592,64.15,100.11,10.78,1,2
22740,50530,18740,36120,311.6,1143,2991,62.95,85.23,10.23,2,5
39810,35750,25300,18770,361.9,1111,3769,62.93,54.51,6.37,1,5
31760,31510,25120,12710,389,1226,3870,60.62,55.17,6.19,2,2
55800,20400,26430,23870,728.2,3237,5976,60.59,55.37,5.68,2,3
81160,7017,14200,35380,2118,11150,7443,62.98,54,6.38,1,6
26880,56100,17520,34560,246.5,739.3,2472,62.93,100.03,12.49,1,5
