index,timestamp,TGS826,TGS2611,TGS2603,TGS813,TGS822,TGS2602,TGS823,temperatura,pressao,umidade,c_type,culture_day
1686,1623854424.5745614,13620.0,60070.0,14860.0,35020.0,210.2,655.6,2093.0,61.37,100.15,11.04,4,2
1687,1623854425.2285964,14280.0,59990.0,15140.0,35830.0,212.0,657.0,2125.0,61.33,100.03,11.53,4,2
1688,1623854425.8504584,14770.0,59850.0,15380.0,36410.0,212.6,660.0,2156.0,61.34,100.07,11.6,4,2
1689,1623854426.3776932,15160.0,59700.0,15610.0,36890.0,215.5,659.6,2181.0,61.29,99.95,11.57,4,2
1690,1623854426.9706936,15440.0,59510.0,15810.0,37230.0,216.6,662.2,2207.0,61.25,99.99,11.73,4,2
1691,1623854427.5872564,15610.0,59350.0,15980.0,37190.0,217.2,665.3,2228.0,61.29,99.99,11.7,4,2
1692,1623854428.2217922,15780.0,59230.0,16140.0,37570.0,219.0,666.6,2248.0,61.22,100.11,11.54,4,2
1693,1623854428.796202,15880.0,59120.0,16270.0,37570.0,219.6,670.6,2265.0,61.25,100.19,11.74,4,2
1694,1623854429.3804362,15990.0,59000.0,16410.0,37530.0,220.7,671.5,2281.0,61.21,99.87,11.65,4,2
1695,1623854429.9706905,16090.0,58890.0,16500.0,37600.0,223.1,674.6,2296.0,61.2,100.19,11.38,4,2
1696,1623854431.222561,16200.0,58750.0,16670.0,37350.0,221.9,678.6,2315.0,61.22,99.95,11.51,4,2
1697,1623854431.8474383,16260.0,58630.0,16750.0,37350.0,223.1,682.5,2331.0,61.21,100.34,11.37,4,2
1698,1623854432.3700724,16340.0,58570.0,16830.0,37130.0,224.2,682.5,2340.0,61.2,99.91,11.44,4,2
1699,1623854432.9744115,16430.0,58460.0,16890.0,37040.0,224.8,685.2,2351.0,61.17,99.99,11.59,4,2
1700,1623854433.6032765,16490.0,58370.0,16970.0,36830.0,224.8,687.4,2361.0,61.16,99.87,11.36,4,2
1701,1623854434.214241,16590.0,58260.0,17020.0,36830.0,227.2,691.9,2371.0,61.16,100.3,11.42,4,2
1702,1623854434.88096,16660.0,58150.0,17100.0,36590.0,227.2,693.2,2381.0,61.15,100.22,11.4,4,2
1703,1623854435.3685927,16730.0,58080.0,17170.0,36380.0,226.6,695.4,2389.0,61.19,99.99,11.43,4,2
1704,1623854435.967628,16840.0,57960.0,17220.0,36240.0,227.7,698.5,2399.0,61.17,100.34,11.37,4,2
1705,1623854436.5952213,16920.0,57830.0,17280.0,36060.0,228.9,699.9,2409.0,61.12,100.22,11.36,4,2
1706,1623854437.2190623,17000.0,57740.0,17350.0,35720.0,227.7,699.9,2415.0,61.15,99.83,11.4,4,2
1707,1623854437.886233,17070.0,57610.0,17400.0,35580.0,228.9,704.3,2424.0,61.19,100.26,11.21,4,2
1708,1623854438.367684,17150.0,57510.0,17460.0,35300.0,228.3,705.2,2433.0,61.13,99.87,11.35,4,2
1709,1623854438.9675329,17260.0,57380.0,17520.0,35130.0,230.1,705.7,2440.0,61.11,99.95,11.26,4,2
1710,1623854439.5893574,17320.0,57270.0,17570.0,34830.0,228.9,709.2,2448.0,61.17,100.03,11.25,4,2
1711,1623854440.210493,17420.0,57120.0,17610.0,34780.0,231.8,712.4,2459.0,61.13,100.42,11.37,4,2
1712,1623854440.8846953,17500.0,57000.0,17670.0,34400.0,230.1,713.7,2465.0,61.19,100.19,11.24,4,2
1713,1623854441.3676715,17600.0,56880.0,17730.0,34350.0,233.6,716.4,2475.0,61.15,100.42,11.33,4,2
1714,1623854441.9677892,17690.0,56750.0,17780.0,34080.0,233.0,716.4,2481.0,61.07,99.99,11.4,4,2
1715,1623854442.5904913,17750.0,56630.0,17820.0,33850.0,233.0,721.3,2490.0,61.15,100.42,11.13,4,2
1716,1623854443.2321718,17870.0,56480.0,17880.0,33650.0,233.6,718.6,2494.0,61.07,99.91,11.31,4,2
1717,1623854443.782634,17930.0,56360.0,17930.0,33320.0,233.0,724.0,2503.0,61.17,100.3,11.27,4,2
1718,1623854444.368008,18030.0,56240.0,18000.0,33040.0,233.0,723.5,2510.0,61.12,99.83,11.34,4,2
1719,1623854444.9679692,18110.0,56090.0,18030.0,32920.0,234.2,728.0,2520.0,61.15,100.34,11.1,4,2
1720,1623854445.5873084,18200.0,55980.0,18090.0,32610.0,233.6,727.6,2526.0,61.13,99.79,11.3,4,2
1721,1623854446.232709,18300.0,55810.0,18130.0,32460.0,235.9,729.4,2533.0,61.07,100.11,11.32,4,2
1722,1623854446.8228674,18360.0,55700.0,18180.0,32150.0,234.8,732.1,2540.0,61.13,100.07,11.22,4,2
1723,1623854447.36791,18460.0,55550.0,18220.0,31990.0,234.2,734.8,2549.0,61.15,100.34,11.26,4,2
1724,1623854447.967578,18540.0,55440.0,18290.0,31740.0,235.4,735.7,2557.0,61.11,99.79,11.17,4,2
1725,1623854448.603347,18620.0,55290.0,18330.0,31510.0,234.2,737.9,2563.0,61.13,99.87,11.22,4,2
1726,1623854449.2021377,18720.0,55130.0,18360.0,31350.0,234.8,741.1,2571.0,61.16,100.26,11.13,4,2
1727,1623854449.7727993,18830.0,54990.0,18420.0,31220.0,239.5,742.0,2577.0,61.1,100.3,11.12,4,2
1728,1623854450.368075,18890.0,54860.0,18460.0,30950.0,237.7,746.5,2586.0,61.15,100.34,11.18,4,2
1729,1623854450.967811,19020.0,54720.0,18500.0,30780.0,240.1,743.8,2592.0,61.07,100.07,11.08,4,2
1730,1623854451.5694542,19100.0,54550.0,18570.0,30540.0,240.6,746.5,2599.0,61.08,100.07,11.19,4,2
1731,1623854452.1963575,19170.0,54440.0,18590.0,30330.0,239.5,751.0,2607.0,61.16,100.3,11.14,4,2
1732,1623854452.8628216,19260.0,54290.0,18660.0,30200.0,241.8,752.8,2616.0,61.1,100.34,11.17,4,2
1733,1623854453.3679247,19350.0,54150.0,18690.0,29970.0,241.8,755.5,2625.0,61.12,100.26,11.08,4,2
1734,1623854453.9680283,19430.0,54000.0,18750.0,29810.0,242.4,757.4,2631.0,61.11,100.26,11.14,4,2
1735,1623854454.580479,19520.0,53870.0,18800.0,29530.0,241.2,756.9,2635.0,61.12,99.91,11.17,4,2
1736,1623854455.1972125,19610.0,53730.0,18830.0,29410.0,242.4,761.4,2644.0,61.15,100.34,11.12,4,2
1737,1623854455.8655446,19690.0,53600.0,18880.0,29170.0,243.0,763.3,2650.0,61.13,100.15,11.12,4,2
1738,1623854456.3689015,19750.0,53450.0,18930.0,29010.0,244.2,765.1,2657.0,61.15,100.26,11.07,4,2
1739,1623854456.9675584,19880.0,53300.0,18960.0,28870.0,244.7,767.3,2666.0,61.11,100.3,11.08,4,2
1740,1623854457.5829558,19970.0,53170.0,19020.0,28610.0,243.6,769.2,2672.0,61.15,100.03,11.06,4,2
1741,1623854458.1966083,20040.0,53010.0,19050.0,28530.0,245.9,773.3,2680.0,61.13,100.42,11.09,4,2
1742,1623854458.8596785,20150.0,52880.0,19120.0,28360.0,246.5,775.1,2689.0,61.13,100.34,11.09,4,2
1743,1623854459.4603846,20230.0,52740.0,19150.0,28080.0,244.7,775.5,2694.0,61.15,100.07,11.08,4,2
1744,1623854459.9672136,20330.0,52600.0,19200.0,27940.0,245.3,778.3,2701.0,61.15,99.91,11.11,4,2
1745,1623854460.5783718,20420.0,52480.0,19250.0,27760.0,246.5,779.6,2709.0,61.15,99.91,11.1,4,2
1746,1623854461.1885357,20490.0,52330.0,19310.0,27680.0,248.9,781.9,2717.0,61.1,100.15,10.93,4,2
1747,1623854461.8601744,20620.0,52180.0,19330.0,27580.0,249.4,784.7,2724.0,61.11,100.22,11.05,4,2
1748,1623854462.524269,20690.0,52030.0,19380.0,27330.0,248.9,788.3,2733.0,61.15,100.22,11.15,4,2
1749,1623854462.9674976,20800.0,51870.0,19420.0,27240.0,250.6,790.6,2741.0,61.12,100.22,11.12,4,2
1750,1623854463.5788355,20900.0,51750.0,19480.0,27050.0,251.2,792.4,2749.0,61.13,100.19,11.02,4,2
1751,1623854464.1869955,21010.0,51630.0,19530.0,26880.0,250.6,793.4,2756.0,61.12,99.95,11.13,4,2
1752,1623854464.8562872,21070.0,51480.0,19570.0,26800.0,252.4,797.0,2764.0,61.11,100.15,10.92,4,2
1753,1623854465.4550335,21150.0,51350.0,19600.0,26640.0,253.0,801.2,2772.0,61.16,100.34,11.09,4,2
1754,1623854465.9674788,21250.0,51230.0,19650.0,26480.0,253.0,800.7,2777.0,61.12,99.91,10.95,4,2
1755,1623854466.577214,21390.0,51090.0,19700.0,26350.0,253.6,803.5,2786.0,61.12,99.95,11.07,4,2
1756,1623854467.1838744,21430.0,50960.0,19750.0,26180.0,252.4,806.7,2794.0,61.17,99.99,10.85,4,2
1757,1623854467.8476064,21530.0,50810.0,19790.0,26150.0,254.7,809.4,2803.0,61.12,100.19,10.95,4,2
1758,1623854468.4547029,21630.0,50680.0,19850.0,25970.0,255.9,811.3,2808.0,61.12,99.95,11.12,4,2
1759,1623854468.9671671,21700.0,50570.0,19890.0,25830.0,255.9,815.9,2818.0,61.16,100.19,11.01,4,2
1760,1623854469.5689669,21810.0,50420.0,19920.0,25770.0,258.3,817.3,2826.0,61.11,100.19,10.96,4,2
1761,1623854470.1784077,21900.0,50300.0,19970.0,25550.0,256.5,820.0,2833.0,61.17,99.91,11.05,4,2
1762,1623854470.8496242,21990.0,50150.0,20020.0,25440.0,256.5,822.8,2842.0,61.19,100.03,11.13,4,2
1763,1623854471.4280164,22080.0,50010.0,20060.0,25350.0,258.3,826.5,2850.0,61.17,100.22,10.92,4,2
1764,1623854471.989267,22160.0,49880.0,20100.0,25230.0,258.9,829.3,2857.0,61.16,100.15,11.05,4,2
1765,1623854472.5711496,22280.0,49750.0,20150.0,25150.0,260.6,832.1,2866.0,61.16,100.22,10.93,4,2
1766,1623854473.185014,22390.0,49620.0,20190.0,25010.0,261.2,835.3,2873.0,61.16,100.22,10.97,4,2
1767,1623854473.8473432,22450.0,49490.0,20240.0,24940.0,261.8,837.2,2881.0,61.19,100.19,10.9,4,2
1768,1623854474.4216108,22570.0,49380.0,20280.0,24850.0,263.0,838.1,2889.0,61.13,100.07,10.94,4,2
1769,1623854474.990258,22640.0,49260.0,20350.0,24690.0,262.4,840.9,2897.0,61.15,99.87,11.06,4,2
1770,1623854475.5710895,22740.0,49110.0,20380.0,24600.0,263.0,844.1,2905.0,61.13,99.91,11.02,4,2
1771,1623854476.1814249,22840.0,49000.0,20420.0,24490.0,263.6,846.0,2912.0,61.16,99.83,11.02,4,2
1772,1623854476.843253,22920.0,48860.0,20470.0,24400.0,265.3,850.2,2920.0,61.16,99.99,11.02,4,2
1773,1623854477.4191155,23040.0,48730.0,20500.0,24340.0,266.5,853.5,2931.0,61.15,100.19,11.11,4,2
1774,1623854477.988766,23110.0,48600.0,20560.0,24220.0,266.5,855.8,2937.0,61.15,99.95,10.82,4,2
1775,1623854478.593515,23220.0,48480.0,20600.0,24130.0,267.7,860.0,2946.0,61.17,100.22,10.92,4,2
1776,1623854479.1812294,23310.0,48350.0,20620.0,24130.0,269.5,862.8,2956.0,61.15,100.3,11.07,4,2
1777,1623854479.8352342,23390.0,48240.0,20690.0,23980.0,268.9,867.5,2964.0,61.2,100.26,10.86,4,2
1778,1623854480.41342,23510.0,48120.0,20730.0,23950.0,271.2,868.4,2972.0,61.15,100.22,10.92,4,2
1779,1623854480.9892795,23590.0,48000.0,20790.0,23800.0,270.7,873.1,2980.0,61.2,100.26,11.0,4,2
1780,1623854481.5877202,23690.0,47880.0,20820.0,23680.0,270.1,874.1,2986.0,61.19,99.95,11.11,4,2
1781,1623854482.17434,23750.0,47760.0,20880.0,23580.0,271.2,876.9,2995.0,61.19,99.95,11.02,4,2
1782,1623854482.8381877,23900.0,47630.0,20920.0,23570.0,272.4,881.1,3005.0,61.16,100.15,10.91,4,2
1783,1623854483.5092385,23970.0,47520.0,20980.0,23390.0,273.0,883.5,3010.0,61.17,99.87,11.04,4,2
1784,1623854483.985068,24070.0,47390.0,21010.0,23390.0,274.8,887.2,3021.0,61.17,100.07,11.03,4,2
1786,1623854489.4225087,23290.0,43770.0,22220.0,21690.0,282.5,922.3,3200.0,60.74,55.95,8.2,4,2
1787,1623854489.978976,24470.0,42410.0,22560.0,20830.0,290.2,926.1,3246.0,60.67,55.44,7.44,4,2
1788,1623854490.5726085,26630.0,40610.0,23310.0,20010.0,303.2,950.5,3362.0,60.57,55.56,7.08,4,2
1789,1623854491.17106,28790.0,39150.0,24180.0,19520.0,315.1,977.0,3492.0,60.5,55.21,6.83,4,2
1790,1623854491.851446,30810.0,37890.0,25030.0,19280.0,328.3,1014.0,3634.0,60.44,55.21,6.69,4,2
1791,1623854492.4083354,32580.0,36840.0,25820.0,19170.0,342.6,1053.0,3772.0,60.35,55.25,6.43,4,2
1792,1623854492.9746263,34240.0,35890.0,26520.0,19160.0,357.1,1097.0,3909.0,60.26,55.21,6.29,4,2
1793,1623854493.5679524,35570.0,35120.0,27100.0,19250.0,371.5,1146.0,4035.0,60.16,55.56,6.36,4,2
1794,1623854494.221866,36660.0,34410.0,27610.0,19300.0,382.4,1194.0,4148.0,60.11,55.33,6.4,4,2
1795,1623854494.852697,37560.0,33730.0,28000.0,19440.0,396.3,1244.0,4259.0,60.02,55.48,6.23,4,2
1796,1623854495.3955083,38190.0,33190.0,28350.0,19530.0,403.0,1289.0,4343.0,59.97,55.48,6.19,4,2
1797,1623854495.9734356,38840.0,32710.0,28600.0,19690.0,413.3,1335.0,4434.0,59.89,55.41,6.13,4,2
1798,1623854496.567608,39340.0,32280.0,28780.0,19830.0,420.6,1378.0,4506.0,59.82,55.41,6.19,4,2
1799,1623854497.1674318,39530.0,31900.0,28930.0,19990.0,428.5,1417.0,4568.0,59.79,55.44,6.19,4,2
1800,1623854497.823693,40010.0,31510.0,29070.0,20220.0,434.7,1464.0,4638.0,59.73,55.29,6.2,4,2
1801,1623854498.4865265,40120.0,31180.0,29150.0,20380.0,439.5,1498.0,4683.0,59.68,55.21,6.2,4,2
1802,1623854498.9703605,40270.0,30960.0,29230.0,20560.0,443.2,1525.0,4724.0,59.64,55.37,6.18,4,2
1803,1623854500.214151,40430.0,30630.0,29300.0,20890.0,450.0,1564.0,4777.0,59.54,55.48,6.21,4,2
1804,1623854501.4824104,40590.0,30320.0,29370.0,21290.0,454.9,1600.0,4827.0,59.48,55.44,6.11,4,2
1805,1623854501.9680488,40570.0,30210.0,29390.0,21470.0,457.3,1613.0,4847.0,59.43,55.33,6.05,4,2
1806,1623854502.5840394,40720.0,30070.0,29420.0,21650.0,458.6,1625.0,4864.0,59.42,55.33,6.13,4,2
1807,1623854503.197786,40680.0,30000.0,29450.0,21830.0,459.2,1635.0,4877.0,59.38,55.33,6.04,4,2
1808,1623854503.813841,40750.0,29910.0,29490.0,22070.0,461.6,1644.0,4891.0,59.33,55.37,6.2,4,2
1809,1623854504.386479,40780.0,29840.0,29500.0,22240.0,462.9,1648.0,4899.0,59.3,55.17,6.07,4,2
1810,1623854504.9681947,40850.0,29790.0,29540.0,22420.0,464.1,1655.0,4911.0,59.27,55.33,6.11,4,2
1811,1623854505.567725,40780.0,29720.0,29570.0,22630.0,464.7,1660.0,4920.0,59.24,55.52,6.15,4,2
1812,1623854506.1963458,40760.0,29680.0,29570.0,22800.0,465.3,1663.0,4926.0,59.23,55.37,6.03,4,2
1813,1623854506.814686,40800.0,29620.0,29600.0,22920.0,465.9,1666.0,4931.0,59.21,55.56,6.11,4,2
1814,1623854507.5093443,40810.0,29580.0,29630.0,23160.0,467.2,1669.0,4934.0,59.18,55.44,5.98,4,2
1815,1623854507.968072,40760.0,29550.0,29650.0,23270.0,464.1,1668.0,4939.0,59.15,55.13,6.23,4,2
1816,1623854508.5676675,40880.0,29510.0,29680.0,23490.0,467.8,1669.0,4946.0,59.09,55.25,6.05,4,2
1817,1623854509.1965952,40890.0,29490.0,29700.0,23680.0,469.0,1672.0,4952.0,59.08,55.33,6.08,4,2
1818,1623854509.8119512,40990.0,29460.0,29740.0,23890.0,469.0,1672.0,4957.0,59.07,55.37,6.15,4,2
1819,1623854510.4047198,40960.0,29420.0,29750.0,24030.0,470.9,1676.0,4962.0,59.07,55.48,6.14,4,2
1820,1623854510.967845,40990.0,29420.0,29780.0,24190.0,470.9,1676.0,4965.0,59.02,55.25,6.04,4,2
1821,1623854511.5678978,41010.0,29390.0,29780.0,24360.0,470.2,1679.0,4967.0,59.01,55.33,6.12,4,2
1822,1623854512.1962876,41090.0,29380.0,29780.0,24470.0,472.1,1679.0,4974.0,58.98,55.41,6.0,4,2
1823,1623854512.8052907,41120.0,29350.0,29820.0,24670.0,473.9,1679.0,4978.0,58.95,55.29,6.11,4,2
1824,1623854513.3765929,41110.0,29340.0,29820.0,24810.0,472.1,1682.0,4982.0,58.96,55.33,6.14,4,2
1825,1623854513.9678707,41170.0,29320.0,29850.0,24960.0,473.3,1684.0,4986.0,58.92,55.29,5.98,4,2
1826,1623854514.5677931,41190.0,29300.0,29860.0,25140.0,474.5,1683.0,4988.0,58.91,55.25,6.06,4,2
1827,1623854515.194713,41240.0,29300.0,29860.0,25290.0,473.9,1686.0,4992.0,58.89,55.37,6.02,4,2
1828,1623854515.8376634,41220.0,29270.0,29880.0,25440.0,474.5,1686.0,4993.0,58.86,55.33,6.01,4,2
1829,1623854516.3780577,41240.0,29240.0,29910.0,25560.0,473.3,1686.0,4992.0,58.85,55.37,6.06,4,2
1830,1623854516.9681108,41320.0,29220.0,29900.0,25720.0,475.2,1688.0,4997.0,58.84,55.29,6.17,4,2
1831,1623854517.5678678,41360.0,29190.0,29890.0,25880.0,477.0,1690.0,4997.0,58.84,55.52,6.02,4,2
1832,1623854518.18426,41410.0,29200.0,29920.0,25970.0,477.0,1693.0,5004.0,58.83,55.29,5.99,4,2
1833,1623854518.829467,41490.0,29180.0,29940.0,26130.0,477.0,1692.0,5008.0,58.78,55.21,6.1,4,2
1834,1623854519.4648745,41440.0,29160.0,29950.0,26250.0,477.6,1695.0,5010.0,58.78,55.33,6.05,4,2
1835,1623854519.9680698,41510.0,29140.0,29950.0,26410.0,479.5,1698.0,5013.0,58.77,55.48,6.03,4,2
1836,1623854520.567698,41560.0,29120.0,29960.0,26540.0,480.7,1699.0,5017.0,58.76,55.52,6.02,4,2
1837,1623854521.185686,41540.0,29140.0,29970.0,26680.0,479.5,1701.0,5021.0,58.76,55.33,5.98,4,2
1838,1623854521.7969308,41770.0,29090.0,29980.0,26800.0,480.7,1702.0,5023.0,58.71,55.37,6.02,4,2
1839,1623854522.46444,41690.0,29100.0,30010.0,26860.0,480.1,1703.0,5027.0,58.7,55.29,6.07,4,2
1840,1623854522.9690657,41760.0,29050.0,30010.0,27020.0,479.5,1707.0,5031.0,58.68,55.41,6.12,4,2
1841,1623854523.5678797,41790.0,29040.0,30010.0,27100.0,481.3,1707.0,5032.0,58.68,55.21,5.98,4,2
1842,1623854524.2052765,41790.0,29010.0,30020.0,27260.0,482.0,1711.0,5036.0,58.71,55.41,5.92,4,2
1843,1623854524.796597,41890.0,29000.0,30020.0,27350.0,482.6,1714.0,5040.0,58.67,55.44,6.05,4,2
1844,1623854525.4655704,41930.0,29000.0,30030.0,27380.0,483.2,1716.0,5048.0,58.67,55.29,6.03,4,2
1845,1623854526.1351235,41960.0,28930.0,30050.0,27610.0,484.4,1717.0,5048.0,58.64,55.29,6.13,4,2
1846,1623854526.5686653,42060.0,28940.0,30050.0,27760.0,485.0,1721.0,5056.0,58.62,55.41,6.05,4,2
1847,1623854527.178344,42100.0,28940.0,30060.0,27810.0,486.3,1724.0,5057.0,58.62,55.41,6.08,4,2
1848,1623854528.45916,42170.0,28880.0,30050.0,28050.0,487.5,1728.0,5065.0,58.62,55.21,6.11,4,2
1849,1623854529.0334284,42180.0,28900.0,30070.0,28100.0,487.5,1730.0,5062.0,58.62,55.37,6.03,4,2
1850,1623854529.5676024,42230.0,28870.0,30070.0,28230.0,487.5,1733.0,5069.0,58.59,55.41,5.89,4,2
1851,1623854530.18351,42230.0,28850.0,30050.0,28340.0,488.1,1735.0,5073.0,58.6,55.37,6.13,4,2
1852,1623854530.7901497,42150.0,28850.0,30070.0,28380.0,487.5,1733.0,5071.0,58.61,55.13,6.04,4,2
1853,1623854531.4766912,42220.0,28840.0,30060.0,28490.0,488.1,1738.0,5073.0,58.6,55.48,6.02,4,2
1854,1623854532.031306,42230.0,28820.0,30070.0,28640.0,488.1,1738.0,5075.0,58.55,55.21,6.05,4,2
1855,1623854532.5673263,42300.0,28820.0,30060.0,28640.0,488.7,1740.0,5075.0,58.58,55.41,6.03,4,2
1856,1623854533.1748066,42420.0,28790.0,30090.0,28760.0,490.0,1741.0,5081.0,58.55,55.37,6.0,4,2
1857,1623854533.7846563,42440.0,28780.0,30080.0,28860.0,490.6,1742.0,5082.0,58.53,55.25,6.17,4,2
1858,1623854534.4490771,42460.0,28770.0,30050.0,28990.0,490.6,1745.0,5087.0,58.54,55.41,6.05,4,2
1859,1623854535.0287752,42510.0,28750.0,30090.0,29090.0,491.8,1746.0,5089.0,58.53,55.37,6.0,4,2
1860,1623854535.567681,42490.0,28750.0,30090.0,29110.0,491.2,1747.0,5090.0,58.51,55.29,6.08,4,2
1861,1623854536.1713836,42340.0,28700.0,30090.0,29230.0,491.8,1751.0,5092.0,58.52,55.64,5.94,4,2
1862,1623854536.804632,42650.0,28690.0,30100.0,29290.0,494.3,1750.0,5095.0,58.51,55.29,6.16,4,2
1863,1623854537.450082,42620.0,28700.0,30100.0,29450.0,493.7,1754.0,5098.0,58.51,55.48,6.05,4,2
1864,1623854538.1246488,42650.0,28610.0,30120.0,29410.0,494.3,1756.0,5099.0,58.53,55.21,6.04,4,2
1865,1623854538.589913,42670.0,28600.0,30110.0,29570.0,494.9,1758.0,5103.0,58.52,55.56,5.95,4,2
1866,1623854539.1734464,42720.0,28590.0,30130.0,29610.0,494.3,1759.0,5106.0,58.51,55.41,6.08,4,2
1867,1623854539.8105717,42930.0,28570.0,30150.0,29730.0,497.4,1759.0,5108.0,58.47,55.37,5.95,4,2
1868,1623854540.4468606,42950.0,28570.0,30160.0,29830.0,497.4,1765.0,5112.0,58.48,55.52,5.97,4,2
1869,1623854541.023424,42970.0,28550.0,30170.0,29810.0,496.2,1765.0,5121.0,58.47,55.09,6.04,4,2
1870,1623854541.5906923,42970.0,28550.0,30140.0,29970.0,497.4,1772.0,5120.0,58.46,55.52,6.12,4,2
1871,1623854542.1699536,43110.0,28530.0,30140.0,29970.0,496.2,1771.0,5124.0,58.45,55.17,6.06,4,2
1872,1623854542.7864635,43020.0,28520.0,30130.0,30100.0,499.3,1775.0,5127.0,58.45,55.52,6.02,4,2
1873,1623854543.4457922,43090.0,28550.0,30140.0,30160.0,498.6,1775.0,5128.0,58.45,55.21,5.95,4,2
1874,1623854544.0878904,43110.0,28490.0,30150.0,30100.0,499.9,1778.0,5131.0,58.45,55.21,6.19,4,2
1875,1623854544.5896137,43130.0,28460.0,30140.0,30270.0,499.3,1780.0,5132.0,58.46,55.21,6.08,4,2
1876,1623854545.1869369,43230.0,28420.0,30160.0,30270.0,499.9,1781.0,5136.0,58.46,55.09,6.1,4,2
1877,1623854545.7815862,43270.0,28400.0,30170.0,30370.0,500.5,1783.0,5140.0,58.45,55.05,6.11,4,2
1878,1623854546.438216,43230.0,28370.0,30180.0,30370.0,499.3,1787.0,5141.0,58.47,55.21,6.12,4,2
1879,1623854547.105834,43270.0,28320.0,30160.0,30540.0,501.1,1793.0,5148.0,58.45,55.64,6.05,4,2
1880,1623854547.5874426,43360.0,28290.0,30180.0,30480.0,503.0,1791.0,5145.0,58.43,55.13,6.07,4,2
1881,1623854548.1679723,43160.0,28270.0,30180.0,30560.0,503.0,1792.0,5149.0,58.43,55.25,6.02,4,2
1882,1623854548.7773812,43390.0,28270.0,30200.0,30690.0,504.2,1795.0,5153.0,58.43,55.17,6.17,4,2
1885,1623854612.3777666,60400.0,20640.0,30150.0,35410.0,736.7,2659.0,6054.0,61.06,100.26,8.98,4,2
1886,1623854613.0402625,60560.0,20600.0,30130.0,35380.0,739.3,2671.0,6065.0,61.02,100.26,8.98,4,2
1887,1623854613.715095,60750.0,20530.0,30120.0,35380.0,741.9,2682.0,6077.0,61.04,100.3,9.05,4,2
1888,1623854614.1899838,60810.0,20470.0,30090.0,35380.0,744.5,2689.0,6077.0,61.04,100.15,8.87,4,2
1889,1623854614.767607,60940.0,20360.0,30060.0,35130.0,744.5,2701.0,6084.0,61.08,100.03,9.1,4,2
1892,1623854620.1830094,11360.0,44040.0,15940.0,33070.0,290.2,1254.0,2742.0,61.12,72.47,8.23,4,2
1893,1623854620.767861,9919.0,50710.0,14470.0,32370.0,220.1,941.4,2301.0,61.15,72.66,8.46,4,2
1894,1623854622.0580115,9338.0,55910.0,13510.0,31490.0,178.3,725.3,2000.0,61.26,72.39,8.81,4,2
1895,1623854622.701186,9428.0,57730.0,13250.0,31260.0,170.8,659.2,1915.0,61.28,72.58,8.88,4,2
1896,1623854623.1785505,9604.0,58550.0,13140.0,31200.0,169.6,631.1,1879.0,61.3,72.54,8.91,4,2
1897,1623854623.767432,9784.0,59060.0,13100.0,31130.0,171.9,615.0,1863.0,61.31,72.9,9.01,4,2
1898,1623854624.373151,9950.0,59430.0,13140.0,31020.0,170.8,605.1,1855.0,61.35,72.51,9.07,4,2
1899,1623854625.0305295,10120.0,59620.0,13160.0,31020.0,173.7,600.8,1855.0,61.39,72.66,9.02,4,2
1900,1623854625.6955645,10290.0,59770.0,13220.0,31020.0,176.0,598.2,1858.0,61.42,72.58,9.01,4,2
1901,1623854626.1856108,10420.0,59870.0,13290.0,31060.0,177.1,596.0,1864.0,61.37,72.39,8.93,4,2
1902,1623854626.7702491,10550.0,59950.0,13350.0,31110.0,180.0,598.6,1874.0,61.42,72.51,9.09,4,2
1903,1623854627.3727317,10690.0,59980.0,13420.0,31220.0,182.9,598.2,1881.0,61.38,72.66,8.91,4,2
1904,1623854628.0242057,10800.0,60010.0,13490.0,31280.0,185.2,602.9,1893.0,61.42,72.9,8.86,4,2
1905,1623854628.6006205,10890.0,60020.0,13540.0,31330.0,187.0,603.8,1900.0,61.37,72.51,8.94,4,2
1906,1623854629.1741943,10990.0,60010.0,13620.0,31510.0,189.3,608.1,1913.0,61.38,72.7,8.99,4,2
1907,1623854629.768093,11080.0,60020.0,13670.0,31530.0,190.5,611.6,1922.0,61.42,72.93,9.1,4,2
1908,1623854630.385275,11140.0,60010.0,13740.0,31550.0,191.6,614.2,1930.0,61.4,72.82,9.03,4,2
1909,1623854631.0248525,11240.0,60020.0,13810.0,31670.0,192.8,617.6,1940.0,61.42,72.62,9.03,4,2
1910,1623854631.6004071,11310.0,60040.0,13870.0,31710.0,193.4,618.5,1948.0,61.39,72.58,9.07,4,2
1911,1623854632.1697478,11340.0,60040.0,13900.0,31760.0,193.4,621.1,1955.0,61.4,72.54,9.01,4,2
1912,1623854632.7704053,11400.0,59990.0,13960.0,31850.0,195.1,623.3,1965.0,61.35,72.47,9.16,4,2
1913,1623854633.40142,11460.0,59990.0,14000.0,31970.0,195.7,628.1,1974.0,61.39,72.62,9.13,4,2
1914,1623854634.0222733,11480.0,59990.0,14050.0,32040.0,197.4,628.5,1981.0,61.34,72.62,9.03,4,2
1915,1623854634.5978737,11530.0,59980.0,14110.0,32110.0,198.0,632.0,1985.0,61.39,72.54,9.07,4,2
1916,1623854635.1698828,11600.0,59950.0,14150.0,32300.0,199.8,634.2,1993.0,61.31,73.05,8.99,4,2
1917,1623854635.7675216,11620.0,59950.0,14180.0,32300.0,198.6,636.4,2000.0,61.35,72.7,9.17,4,2
