@relation AllCandidas_TRAIN_V2

@attribute TGS826 numeric
@attribute TGS2611 numeric
@attribute TGS2603 numeric
@attribute TGS813 numeric
@attribute TGS822 numeric
@attribute TGS2602 numeric
@attribute TGS823 numeric
@attribute culture_day numeric
@attribute class numeric

@data
102000.0,7305.0,6072.0,64730.0,3198.0,22960.0,7757.0,1,6
16090.0,53350.0,15600.0,21110.0,230.7,700.3,2216.0,2,2
27760.0,45240.0,22500.0,31530.0,349.2,1196.0,3506.0,2,3
86000.0,7249.0,6026.0,42490.0,3160.0,26810.0,7924.0,2,6
39390.0,39140.0,24760.0,31330.0,435.9,1583.0,4187.0,2,5
82180.0,7277.0,15200.0,38620.0,1725.0,9671.0,7219.0,1,6
21000.0,48980.0,19190.0,21070.0,250.6,792.4,2712.0,2,4
90030.0,7305.0,6527.0,66330.0,3313.0,19780.0,7742.0,1,6
9488.0,57960.0,12980.0,28320.0,169.6,621.1,1853.0,2,4
33170.0,40410.0,24280.0,29410.0,398.7,1399.0,3938.0,2,3
9741.0,57000.0,12420.0,22420.0,178.9,570.7,1747.0,2,4
91130.0,7305.0,6009.0,65520.0,3476.0,28430.0,7827.0,1,6
53300.0,20240.0,27730.0,28290.0,719.8,2914.0,5907.0,2,3
42550.0,29830.0,28980.0,21150.0,440.8,1563.0,4736.0,2,1
20770.0,46670.0,18790.0,17330.0,250.6,786.5,2663.0,2,4
92510.0,7305.0,6387.0,67710.0,3271.0,20370.0,7646.0,1,6
38340.0,29870.0,27010.0,23080.0,509.8,1882.0,4797.0,2,2
37970.0,29760.0,29260.0,20650.0,442.6,1525.0,4728.0,2,4
27790.0,40390.0,21970.0,17930.0,304.4,975.1,3223.0,2,1
14700.0,51760.0,12040.0,14960.0,177.7,541.7,1680.0,1,2
42950.0,29230.0,30070.0,31650.0,496.8,1808.0,5152.0,2,4
28480.0,44450.0,22760.0,34990.0,357.1,1274.0,3619.0,2,3
43740.0,28900.0,30170.0,33420.0,506.1,1843.0,5201.0,2,4
54610.0,33400.0,29560.0,30390.0,403.0,1412.0,4648.0,1,1
7673.0,58940.0,8211.0,17630.0,148.3,447.3,1186.0,1,2
22760.0,56070.0,17920.0,32610.0,243.0,687.9,2469.0,1,5
82290.0,7277.0,6469.0,45060.0,2635.0,19870.0,7839.0,1,6
21520.0,46320.0,19220.0,17720.0,256.5,803.9,2732.0,2,4
76170.0,7214.0,14000.0,38460.0,1813.0,11270.0,7425.0,1,6
37360.0,28960.0,28920.0,18460.0,438.9,1494.0,4656.0,2,4
11370.0,60230.0,10250.0,21260.0,163.8,472.9,1427.0,1,2
71660.0,11210.0,21300.0,28780.0,1160.0,5390.0,6599.0,1,6
11940.0,60640.0,10400.0,21910.0,163.3,480.4,1448.0,1,2
14410.0,57180.0,14540.0,25850.0,226.6,667.1,2068.0,2,2
79760.0,7305.0,7565.0,52180.0,2459.0,17340.0,7676.0,1,6
38380.0,29360.0,29150.0,21610.0,453.6,1548.0,4744.0,2,4
44460.0,30960.0,28380.0,20380.0,452.4,1535.0,4621.0,1,5
30480.0,32200.0,24420.0,12340.0,366.1,1130.0,3680.0,2,2
35950.0,53070.0,19310.0,35520.0,254.2,836.2,2772.0,1,1
100700.0,7305.0,6049.0,60740.0,3438.0,23980.0,7803.0,1,6
36730.0,34010.0,27480.0,22440.0,348.6,1219.0,4160.0,1,2
86590.0,3814.0,8694.0,34030.0,2523.0,15570.0,7725.0,2,6
14840.0,53660.0,14590.0,19970.0,226.0,667.5,2073.0,2,2
44610.0,28360.0,30180.0,35300.0,519.8,1897.0,5266.0,2,4
21600.0,57440.0,17610.0,35950.0,243.6,685.2,2432.0,1,5
41740.0,45530.0,20850.0,31650.0,302.1,1085.0,3196.0,1,1
36690.0,42350.0,23660.0,35780.0,404.8,1465.0,3923.0,2,5
18360.0,55130.0,18060.0,29890.0,235.9,727.6,2523.0,2,4
9089.0,52550.0,11860.0,17950.0,193.4,658.3,1761.0,2,2
21410.0,48350.0,19360.0,20520.0,252.4,795.6,2737.0,2,4
29490.0,42700.0,23010.0,25960.0,361.3,1209.0,3585.0,2,3
38240.0,29470.0,28950.0,19010.0,443.8,1552.0,4718.0,2,4
42180.0,29600.0,29910.0,28230.0,486.3,1769.0,5086.0,2,4
33280.0,31380.0,27140.0,15720.0,342.0,1115.0,4005.0,1,2
32400.0,29500.0,25790.0,13060.0,419.4,1441.0,4178.0,2,2
24060.0,54100.0,18770.0,30930.0,255.3,749.2,2626.0,1,5
13420.0,54770.0,11440.0,16810.0,172.5,513.0,1589.0,1,2
49760.0,22160.0,28260.0,26410.0,661.8,2555.0,5653.0,2,3
38890.0,30100.0,29240.0,20930.0,443.2,1560.0,4767.0,2,4
27480.0,48970.0,20100.0,24340.0,271.8,821.0,2850.0,1,5
21060.0,53640.0,17750.0,25970.0,247.1,758.7,2515.0,2,1
27560.0,53010.0,17790.0,27310.0,239.5,751.0,2514.0,1,1
19050.0,37530.0,16550.0,34510.0,390.8,1739.0,3227.0,1,5
18620.0,52970.0,17930.0,24690.0,235.4,730.7,2510.0,2,4
77910.0,9623.0,17690.0,36920.0,1379.0,7531.0,6954.0,1,6
45240.0,31840.0,28660.0,22420.0,448.7,1594.0,4723.0,2,1
51520.0,32870.0,27610.0,29810.0,423.7,1605.0,4593.0,1,5
16150.0,56340.0,16440.0,27400.0,223.1,671.5,2286.0,2,4
15920.0,51440.0,15240.0,18290.0,230.1,695.0,2170.0,2,2
81480.0,7221.0,8168.0,39980.0,2308.0,16290.0,7774.0,1,6
35830.0,29590.0,28270.0,15800.0,415.7,1415.0,4478.0,2,4
10960.0,60500.0,9922.0,21280.0,163.8,468.4,1388.0,1,2
31580.0,41170.0,23510.0,31810.0,393.3,1460.0,3898.0,2,3
18810.0,52680.0,18010.0,24470.0,237.1,735.2,2525.0,2,4
53120.0,33180.0,26430.0,23300.0,424.9,1612.0,4441.0,1,5
22100.0,57790.0,16890.0,37230.0,238.9,693.6,2357.0,1,5
34130.0,31030.0,27360.0,15340.0,334.9,1094.0,4009.0,1,2
25560.0,47040.0,21560.0,30560.0,331.9,1094.0,3292.0,2,3
87790.0,3814.0,11780.0,34290.0,2284.0,14790.0,7693.0,2,6
23490.0,55230.0,17680.0,32750.0,247.7,753.7,2504.0,1,5
85600.0,7277.0,6020.0,46730.0,3130.0,28100.0,7893.0,2,6
18620.0,46910.0,16790.0,15820.0,251.8,764.6,2411.0,2,2
34090.0,31760.0,26510.0,14230.0,327.7,1110.0,3921.0,1,2
75520.0,10090.0,19300.0,32220.0,1290.0,6503.0,6810.0,1,6
88220.0,7031.0,11780.0,36470.0,2239.0,14780.0,7691.0,2,6
34240.0,49260.0,19510.0,27920.0,278.3,934.2,2889.0,1,5
11990.0,60560.0,14620.0,36710.0,203.8,659.6,2069.0,2,4
23020.0,52170.0,17170.0,21920.0,220.7,653.9,2351.0,1,1
21320.0,48970.0,19320.0,21640.0,251.8,804.8,2741.0,2,4
19530.0,61600.0,13710.0,37600.0,188.7,604.2,1918.0,1,1
21280.0,55140.0,16310.0,24600.0,211.4,609.4,2213.0,1,1
85190.0,7214.0,6026.0,40370.0,2909.0,24770.0,7862.0,2,6
23340.0,48780.0,20480.0,30140.0,312.2,1024.0,3090.0,2,3
37090.0,29270.0,28830.0,19350.0,438.9,1488.0,4632.0,2,4
23510.0,54380.0,18700.0,31060.0,253.6,736.6,2605.0,1,5
35050.0,44090.0,22300.0,41240.0,395.7,1470.0,3750.0,2,5
10240.0,44820.0,13760.0,18640.0,192.8,829.3,2118.0,1,2
81220.0,7305.0,6898.0,50340.0,2564.0,18620.0,7759.0,1,6
34760.0,49530.0,20050.0,27470.0,263.0,830.7,2854.0,1,1
10610.0,48400.0,15140.0,42110.0,254.7,1171.0,2575.0,2,4
47580.0,34680.0,27790.0,22710.0,395.1,1340.0,4330.0,1,1
27080.0,55820.0,17610.0,34140.0,247.7,744.7,2486.0,1,5
75850.0,7059.0,17520.0,31150.0,1663.0,7968.0,7111.0,1,6
36560.0,29610.0,28750.0,19230.0,431.0,1465.0,4595.0,2,4
12490.0,59000.0,12600.0,33240.0,156.9,649.1,1833.0,1,1
17350.0,48770.0,18540.0,30410.0,277.2,980.4,2817.0,2,3
37520.0,29420.0,28890.0,18430.0,436.5,1507.0,4659.0,2,4
13320.0,56280.0,11230.0,18020.0,169.6,508.8,1563.0,1,2
21530.0,50810.0,19790.0,26150.0,254.7,809.4,2803.0,2,4
34100.0,30160.0,27180.0,13710.0,334.9,1100.0,3992.0,1,2
64170.0,23300.0,28010.0,40690.0,672.7,2833.0,5881.0,1,1
32230.0,40180.0,23910.0,25410.0,390.8,1341.0,3832.0,2,3
77810.0,7235.0,12610.0,40260.0,2005.0,12960.0,7509.0,1,6
54460.0,33100.0,29740.0,32270.0,406.0,1413.0,4670.0,1,1
89030.0,7256.0,6009.0,44500.0,3119.0,27420.0,7918.0,2,6
8466.0,65930.0,8180.0,27700.0,143.1,451.9,1186.0,1,2
17610.0,52620.0,17200.0,22090.0,227.7,698.5,2396.0,2,4
7464.0,59390.0,8017.0,18180.0,135.1,425.6,1147.0,1,2
81590.0,7305.0,6662.0,49550.0,2606.0,19230.0,7795.0,1,6
8361.0,70680.0,8235.0,47400.0,157.5,527.8,1252.0,1,2
82670.0,7277.0,6311.0,46920.0,2711.0,20660.0,7850.0,1,6
79660.0,7249.0,13950.0,41390.0,1957.0,11950.0,7605.0,1,6
32810.0,45800.0,22620.0,38890.0,371.5,1316.0,3643.0,2,5
82500.0,7425.0,14770.0,43540.0,1702.0,10020.0,7233.0,1,6
50240.0,28120.0,28950.0,26260.0,512.3,1849.0,5038.0,1,5
83440.0,7185.0,6328.0,38750.0,2605.0,20730.0,7835.0,2,6
100100.0,7305.0,6096.0,61990.0,3202.0,21970.0,7759.0,1,6
93460.0,7305.0,6287.0,68670.0,3388.0,21050.0,7695.0,1,6
36870.0,28630.0,28790.0,17900.0,440.2,1489.0,4627.0,2,4
28340.0,43610.0,22560.0,25990.0,350.4,1167.0,3487.0,2,3
46260.0,30490.0,29040.0,25260.0,457.9,1576.0,4754.0,1,5
18020.0,56040.0,17910.0,32180.0,233.6,723.1,2502.0,2,4
54560.0,20600.0,27120.0,24790.0,713.3,3050.0,5931.0,2,3
88840.0,7277.0,6009.0,48270.0,3183.0,28130.0,7920.0,2,6
86590.0,7242.0,6026.0,42070.0,3105.0,26510.0,7922.0,2,6
19920.0,45810.0,19960.0,31330.0,307.4,1134.0,3131.0,2,3
37560.0,29340.0,29040.0,19240.0,437.1,1492.0,4662.0,2,4
16290.0,49640.0,12750.0,14170.0,184.1,578.8,1791.0,1,2
42270.0,33260.0,28840.0,22710.0,367.3,1191.0,4299.0,1,1
24110.0,48230.0,20900.0,30910.0,319.3,1053.0,3172.0,2,3
14370.0,62890.0,12040.0,31760.0,180.0,540.9,1679.0,1,1
14400.0,58770.0,14450.0,30410.0,231.3,677.2,2068.0,2,2
50080.0,33140.0,27600.0,29310.0,418.8,1556.0,4539.0,1,5
87790.0,4391.0,12120.0,35920.0,2181.0,14180.0,7663.0,2,6
22660.0,46630.0,20280.0,19830.0,267.1,854.9,2905.0,2,4
75940.0,7221.0,14580.0,38010.0,1753.0,10710.0,7403.0,1,6
34660.0,30710.0,27680.0,15840.0,342.6,1123.0,4081.0,1,2
18260.0,47830.0,16670.0,16360.0,243.0,751.5,2385.0,2,2
36710.0,35110.0,27030.0,25170.0,365.5,1313.0,4204.0,1,2
22600.0,60090.0,14910.0,59760.0,200.3,820.5,2245.0,1,1
41960.0,30080.0,28930.0,21390.0,440.2,1548.0,4711.0,2,1
25250.0,49530.0,19770.0,24230.0,272.4,861.9,2851.0,2,1
51100.0,23380.0,27450.0,22560.0,640.7,2615.0,5583.0,2,3
10890.0,60020.0,13540.0,31330.0,187.0,603.8,1900.0,2,4
12180.0,57730.0,13220.0,26220.0,180.0,618.1,1875.0,2,1
87670.0,3814.0,7793.0,34640.0,2765.0,17210.0,7801.0,2,6
12850.0,58020.0,13310.0,25420.0,200.3,642.9,1907.0,2,1
72090.0,12770.0,21560.0,31280.0,1054.0,5208.0,6539.0,1,6
11700.0,59980.0,14250.0,33040.0,199.2,635.1,2007.0,2,4
55200.0,23400.0,27520.0,29150.0,650.9,2810.0,5772.0,2,5
7401.0,60070.0,7775.0,18520.0,133.9,419.1,1117.0,1,2
61940.0,21320.0,30080.0,34060.0,693.3,2516.0,5899.0,1,5
78000.0,7249.0,12490.0,40470.0,2039.0,13150.0,7520.0,1,6
31980.0,45950.0,22520.0,36470.0,368.5,1292.0,3606.0,2,5
14410.0,54530.0,14370.0,20910.0,224.8,661.8,2044.0,2,2
17680.0,56090.0,17660.0,30910.0,231.3,708.3,2459.0,2,4
20760.0,56280.0,15980.0,25970.0,208.5,597.7,2166.0,1,1
100400.0,7305.0,6078.0,63210.0,3192.0,22210.0,7757.0,1,6
48740.0,23130.0,28020.0,22610.0,635.6,2490.0,5552.0,2,3
49600.0,29370.0,26730.0,25830.0,539.1,2037.0,4910.0,2,5
27950.0,41930.0,19950.0,16690.0,254.7,776.0,2789.0,1,1
21950.0,47530.0,19950.0,20290.0,261.2,832.1,2842.0,2,4
16850.0,56220.0,16880.0,29270.0,225.4,695.4,2359.0,2,4
21830.0,52160.0,18130.0,24200.0,251.2,778.7,2577.0,2,1
47580.0,23050.0,28090.0,25150.0,636.2,2444.0,5519.0,2,3
46600.0,24460.0,27760.0,20480.0,597.5,2321.0,5343.0,2,3
77080.0,3893.0,16160.0,32530.0,1832.0,9141.0,7259.0,1,6
70290.0,12630.0,24960.0,34990.0,1057.0,4627.0,6815.0,2,3
54400.0,30220.0,29380.0,35580.0,488.7,1819.0,5070.0,1,1
25180.0,48170.0,21440.0,34240.0,330.1,1085.0,3266.0,2,3
53680.0,30490.0,29310.0,32150.0,479.5,1781.0,5018.0,1,1
27250.0,45280.0,22270.0,29210.0,345.6,1157.0,3439.0,2,3
57570.0,14090.0,26020.0,24160.0,918.2,3686.0,6288.0,2,3
20560.0,51090.0,19150.0,24460.0,248.9,776.0,2695.0,2,4
34440.0,30440.0,27410.0,14590.0,337.3,1109.0,4033.0,1,2
89530.0,7277.0,6026.0,50560.0,2950.0,24670.0,7879.0,2,6
19930.0,52070.0,18840.0,25390.0,244.2,760.1,2643.0,2,4
43470.0,27840.0,26740.0,18210.0,561.0,2058.0,4931.0,2,4
47130.0,24620.0,27690.0,20600.0,597.5,2335.0,5347.0,2,3
42670.0,33320.0,28890.0,23300.0,368.5,1202.0,4322.0,1,1
88160.0,5177.0,12250.0,36060.0,2163.0,14000.0,7644.0,2,6
28580.0,44150.0,22750.0,29010.0,356.5,1195.0,3539.0,2,3
35620.0,53480.0,19190.0,36060.0,251.8,826.5,2750.0,1,1
18460.0,43880.0,19960.0,30480.0,290.2,1090.0,3092.0,2,3
55150.0,22640.0,30620.0,26730.0,643.9,2178.0,5634.0,2,4
36680.0,29550.0,28540.0,16820.0,426.1,1452.0,4553.0,2,4
28470.0,44680.0,22750.0,29850.0,353.4,1174.0,3518.0,2,3
82020.0,7108.0,12050.0,37100.0,2431.0,14380.0,7687.0,1,6
24990.0,50480.0,17850.0,21450.0,230.1,708.3,2480.0,1,1
80900.0,7207.0,12430.0,39150.0,2120.0,14040.0,7712.0,1,6
14890.0,51620.0,12040.0,14870.0,177.7,547.7,1684.0,1,2
42300.0,32050.0,28060.0,19450.0,422.4,1450.0,4490.0,2,1
34600.0,29390.0,26970.0,17140.0,456.1,1566.0,4466.0,2,2
48520.0,22900.0,28350.0,26490.0,642.6,2452.0,5564.0,2,3
35620.0,48620.0,18950.0,28870.0,291.4,1086.0,2965.0,1,5
89840.0,7031.0,13780.0,37380.0,2059.0,12100.0,7601.0,2,6
18920.0,47710.0,17140.0,16870.0,251.2,770.1,2456.0,2,2
36580.0,41690.0,24000.0,32800.0,408.4,1460.0,3964.0,2,5
17930.0,56190.0,17870.0,32390.0,233.0,720.9,2496.0,2,4
38060.0,29070.0,29090.0,21120.0,447.5,1530.0,4709.0,2,4
26090.0,45920.0,21680.0,27680.0,334.9,1098.0,3313.0,2,3
26430.0,46060.0,20420.0,20170.0,284.8,911.8,2976.0,2,1
11530.0,59980.0,14110.0,32110.0,198.0,632.0,1985.0,2,4
74060.0,9337.0,17950.0,33830.0,1377.0,7760.0,7117.0,1,6
31390.0,53840.0,18750.0,32080.0,239.5,734.3,2608.0,1,1
82560.0,7326.0,14680.0,42220.0,1748.0,10130.0,7238.0,1,6
75330.0,9830.0,19270.0,31740.0,1314.0,6538.0,6819.0,1,6
21630.0,61700.0,14120.0,38620.0,196.3,612.0,1971.0,1,1
59810.0,27290.0,27350.0,26800.0,529.1,2247.0,5209.0,1,5
74600.0,11140.0,20030.0,32580.0,1195.0,6056.0,6724.0,1,6
46420.0,30460.0,29080.0,25960.0,459.8,1582.0,4769.0,1,5
82070.0,7171.0,15110.0,36950.0,1827.0,9862.0,7252.0,1,6
90350.0,7277.0,6009.0,46870.0,3116.0,27460.0,7933.0,2,6
21080.0,55140.0,17710.0,29470.0,246.5,754.2,2509.0,2,1
11850.0,60230.0,14430.0,34590.0,201.5,648.2,2039.0,2,4
32390.0,51610.0,18840.0,30290.0,265.9,871.2,2750.0,1,5
36380.0,29360.0,28670.0,17480.0,425.5,1446.0,4565.0,2,4
20900.0,56430.0,15720.0,27990.0,214.9,666.2,2198.0,1,1
35460.0,33360.0,27170.0,18790.0,337.3,1162.0,4059.0,1,2
34840.0,32920.0,26970.0,16990.0,331.3,1145.0,4016.0,1,2
38150.0,29300.0,29180.0,20350.0,445.7,1531.0,4726.0,2,4
36680.0,29470.0,28600.0,17080.0,426.7,1461.0,4568.0,2,4
14670.0,46990.0,17370.0,27350.0,268.3,993.0,2692.0,2,3
21470.0,50480.0,18430.0,34610.0,292.0,1068.0,2882.0,2,5
18870.0,46160.0,19720.0,30910.0,289.6,1055.0,3029.0,2,3
48650.0,33100.0,27580.0,27990.0,420.0,1521.0,4500.0,1,5
38800.0,29230.0,29230.0,22320.0,457.9,1559.0,4767.0,2,4
50210.0,22860.0,27700.0,23380.0,650.3,2624.0,5629.0,2,3
28160.0,48750.0,20400.0,25520.0,280.1,873.6,2935.0,1,5
15130.0,54440.0,14890.0,21480.0,227.7,672.4,2113.0,2,2
13660.0,54150.0,11570.0,16370.0,173.1,517.6,1609.0,1,2
11100.0,55480.0,13670.0,20790.0,196.3,614.2,1926.0,2,4
50260.0,20470.0,29470.0,25580.0,648.4,2420.0,5706.0,2,4
11750.0,63170.0,10120.0,25670.0,159.8,470.9,1410.0,1,2
19160.0,50640.0,18090.0,20960.0,235.9,734.8,2532.0,2,4
26430.0,50820.0,19810.0,27160.0,269.5,815.9,2813.0,1,5
28270.0,48250.0,20400.0,23950.0,276.0,843.7,2906.0,1,5
14300.0,59150.0,14650.0,30120.0,207.3,619.8,2036.0,2,4
64730.0,30580.0,28990.0,44290.0,501.1,2022.0,5224.0,1,1
24740.0,49730.0,19500.0,23800.0,269.5,847.9,2808.0,2,1
50810.0,23140.0,27530.0,22910.0,645.2,2640.0,5614.0,2,3
93940.0,7305.0,6003.0,68090.0,3820.0,35550.0,7860.0,1,6
50910.0,33000.0,27690.0,31400.0,425.5,1595.0,4591.0,1,5
80280.0,7249.0,6709.0,41310.0,2537.0,19140.0,7793.0,1,6
10320.0,58690.0,12870.0,25550.0,182.9,582.2,1806.0,2,4
15940.0,51030.0,12470.0,14930.0,181.2,571.5,1754.0,1,2
36570.0,34000.0,27350.0,20960.0,347.4,1222.0,4148.0,1,2
82500.0,7355.0,15030.0,40830.0,1718.0,9805.0,7217.0,1,6
19870.0,59620.0,15260.0,31760.0,201.5,578.4,2067.0,1,1
34230.0,29500.0,26600.0,15190.0,445.7,1546.0,4400.0,2,2
55200.0,22410.0,28100.0,31440.0,656.7,2758.0,5813.0,2,5
47020.0,30240.0,29260.0,28270.0,469.0,1604.0,4818.0,1,5
26850.0,45310.0,22030.0,27810.0,342.0,1126.0,3383.0,2,3
87430.0,3814.0,9151.0,32870.0,2463.0,14980.0,7702.0,2,6
23110.0,54960.0,18510.0,31850.0,253.0,727.1,2574.0,1,5
19490.0,48730.0,17630.0,18760.0,254.2,782.4,2527.0,2,2
24950.0,47490.0,21270.0,30610.0,327.7,1078.0,3243.0,2,3
91320.0,7305.0,6014.0,65260.0,3484.0,28500.0,7829.0,1,6
12330.0,61480.0,11660.0,27970.0,160.4,504.2,1608.0,1,1
98380.0,7305.0,6009.0,69250.0,3828.0,32080.0,7883.0,1,6
43480.0,29920.0,29250.0,23990.0,452.4,1601.0,4811.0,2,1
15410.0,47530.0,17800.0,29150.0,263.6,981.4,2732.0,2,3
11150.0,61830.0,9733.0,22800.0,159.2,459.3,1360.0,1,2
24940.0,48400.0,21330.0,34610.0,328.3,1079.0,3250.0,2,3
34810.0,32680.0,27050.0,15390.0,376.3,1167.0,4049.0,2,4
18340.0,52040.0,17640.0,22190.0,234.2,715.5,2463.0,2,4
35840.0,52210.0,19580.0,33390.0,255.9,829.3,2799.0,1,1
26960.0,54910.0,17350.0,31330.0,237.1,751.9,2466.0,1,1
25150.0,52110.0,19430.0,28230.0,264.2,780.6,2732.0,1,5
29240.0,42410.0,22720.0,24730.0,358.3,1215.0,3556.0,2,3
87790.0,5989.0,12150.0,36270.0,2165.0,14130.0,7655.0,2,6
55740.0,19100.0,27360.0,28660.0,753.0,3142.0,6056.0,2,3
48800.0,29420.0,29410.0,29790.0,488.7,1707.0,4947.0,1,5
36970.0,29430.0,28820.0,17960.0,430.4,1475.0,4611.0,2,4
27410.0,45190.0,22330.0,29350.0,344.4,1160.0,3450.0,2,3
15830.0,50310.0,12470.0,14360.0,181.8,568.5,1752.0,1,2
27270.0,50350.0,20130.0,30610.0,285.4,963.0,2994.0,2,1
9320.0,56280.0,11350.0,19430.0,198.0,597.7,1652.0,2,2
13590.0,53470.0,11630.0,15800.0,174.2,522.3,1619.0,1,2
34950.0,38950.0,24720.0,28950.0,414.5,1469.0,4070.0,2,3
26200.0,46770.0,21850.0,32950.0,339.6,1148.0,3377.0,2,3
82450.0,7298.0,14540.0,42260.0,1783.0,10270.0,7254.0,1,6
56020.0,22330.0,27790.0,32440.0,668.9,2861.0,5866.0,2,5
12570.0,59600.0,13820.0,28680.0,204.4,622.9,1948.0,2,4
28680.0,56480.0,17500.0,37440.0,244.2,768.3,2497.0,1,5
38180.0,39900.0,24550.0,30950.0,423.7,1534.0,4105.0,2,5
11530.0,59810.0,10370.0,20860.0,164.4,477.1,1443.0,1,2
27920.0,44980.0,22560.0,31240.0,351.6,1204.0,3525.0,2,3
49850.0,33290.0,27400.0,27020.0,412.7,1540.0,4498.0,1,5
79450.0,7277.0,7295.0,44460.0,2491.0,17920.0,7708.0,1,6
21260.0,53010.0,17850.0,25000.0,248.3,762.8,2532.0,2,1
53370.0,24850.0,27480.0,26040.0,612.1,2608.0,5576.0,2,5
48070.0,34280.0,26310.0,21850.0,395.7,1430.0,4235.0,1,5
19200.0,50040.0,18060.0,20010.0,235.4,735.2,2527.0,2,4
81540.0,7221.0,8394.0,39840.0,2284.0,15920.0,7768.0,1,6
25830.0,38520.0,22620.0,15600.0,293.1,896.2,3221.0,2,4
55470.0,19200.0,27360.0,28290.0,747.8,3125.0,6042.0,2,3
19050.0,51370.0,18070.0,22010.0,238.3,731.6,2526.0,2,4
21930.0,54050.0,18160.0,28360.0,251.2,774.2,2577.0,2,1
38270.0,29270.0,29230.0,21280.0,446.9,1530.0,4727.0,2,4
92850.0,7305.0,6020.0,72980.0,3221.0,25410.0,7635.0,1,6
33360.0,31610.0,26490.0,13340.0,369.7,1133.0,3939.0,2,4
44970.0,30540.0,28770.0,22530.0,463.5,1595.0,4741.0,1,5
10160.0,58770.0,12710.0,25210.0,181.8,580.1,1786.0,2,4
48010.0,24460.0,27770.0,21560.0,603.8,2377.0,5398.0,2,3
27130.0,52750.0,17750.0,26100.0,237.7,731.6,2491.0,1,1
86770.0,7221.0,6609.0,42300.0,2574.0,19720.0,7826.0,2,6
73840.0,4092.0,17250.0,28970.0,1672.0,8485.0,7267.0,1,6
38160.0,29200.0,29090.0,21780.0,452.4,1542.0,4727.0,2,4
47440.0,24170.0,25950.0,25200.0,669.5,2867.0,5571.0,2,2
18990.0,59370.0,15130.0,29970.0,199.8,557.0,2033.0,1,1
28870.0,59370.0,17260.0,44240.0,220.1,663.1,2371.0,1,1
21590.0,50560.0,19520.0,32370.0,300.9,970.7,2927.0,2,3
30020.0,32150.0,23990.0,11910.0,360.1,1089.0,3590.0,2,2
25100.0,53050.0,18630.0,29870.0,257.1,785.1,2642.0,1,5
9546.0,57120.0,12530.0,23550.0,171.3,579.7,1766.0,2,4
28650.0,42980.0,22530.0,25110.0,354.0,1196.0,3511.0,2,3
19410.0,53250.0,18590.0,27190.0,241.2,745.1,2603.0,2,4
49040.0,22300.0,28210.0,25930.0,658.0,2534.0,5623.0,2,3
39130.0,40490.0,23640.0,35830.0,429.2,1626.0,4077.0,2,5
41120.0,30000.0,28790.0,22270.0,441.4,1547.0,4690.0,2,1
65200.0,15460.0,28260.0,28360.0,886.6,3441.0,6476.0,2,4
32540.0,32320.0,25200.0,12420.0,311.6,1032.0,3675.0,1,2
33310.0,29230.0,26240.0,13900.0,434.0,1501.0,4299.0,2,2
79810.0,7305.0,7595.0,52230.0,2451.0,17290.0,7670.0,1,6
21900.0,50570.0,18480.0,35410.0,295.5,1087.0,2909.0,2,5
24030.0,53600.0,17530.0,29170.0,255.3,796.1,2527.0,1,5
34930.0,30800.0,27650.0,15870.0,342.0,1127.0,4080.0,1,2
90550.0,7305.0,6003.0,58170.0,3852.0,35500.0,7734.0,1,6
32070.0,30540.0,26470.0,12960.0,328.9,1065.0,3868.0,1,2
22420.0,53800.0,18420.0,28740.0,253.6,786.9,2622.0,2,1
61290.0,26220.0,27660.0,33070.0,551.6,2329.0,5331.0,1,5
49440.0,34280.0,26350.0,22620.0,398.1,1465.0,4275.0,1,5
87010.0,3814.0,8922.0,34350.0,2410.0,15230.0,7710.0,2,6
36890.0,29070.0,28860.0,18830.0,436.5,1477.0,4623.0,2,4
12940.0,62160.0,11900.0,28910.0,175.4,515.1,1643.0,1,1
10500.0,58440.0,12960.0,24720.0,189.9,590.8,1824.0,2,4
17160.0,50490.0,18010.0,30540.0,281.9,988.6,2761.0,2,3
37390.0,40970.0,24240.0,32490.0,416.4,1493.0,4027.0,2,5
46640.0,30240.0,29260.0,27470.0,467.8,1587.0,4799.0,1,5
41570.0,29370.0,29890.0,27650.0,482.0,1724.0,5034.0,2,4
86590.0,7277.0,6020.0,45540.0,2967.0,25750.0,7872.0,2,6
57630.0,14280.0,26040.0,24460.0,907.4,3676.0,6278.0,2,3
45720.0,30080.0,29140.0,25200.0,473.9,1620.0,4816.0,1,5
35170.0,38410.0,24810.0,27190.0,418.8,1472.0,4080.0,2,3
83550.0,7207.0,7841.0,39320.0,2605.0,16850.0,7784.0,1,6
23510.0,50960.0,18930.0,24340.0,261.2,816.3,2707.0,2,1
33690.0,30900.0,27190.0,14630.0,331.9,1086.0,3978.0,1,2
81750.0,7305.0,6686.0,48980.0,2602.0,19160.0,7795.0,1,6
6475.0,64490.0,7908.0,32370.0,126.5,593.0,1268.0,1,2
77470.0,7221.0,14300.0,38750.0,1873.0,11170.0,7472.0,1,6
37620.0,29910.0,27110.0,21220.0,494.9,1812.0,4737.0,2,2
48800.0,29460.0,29330.0,29730.0,488.7,1706.0,4937.0,1,5
33070.0,32100.0,25990.0,13460.0,318.1,1075.0,3817.0,1,2
12770.0,58980.0,13240.0,27790.0,190.5,624.2,1884.0,2,1
43580.0,34030.0,27980.0,20540.0,368.5,1223.0,4230.0,1,1
